date,Unnamed: 0,id,store_nbr,family,sales,onpromotion,city,state,type,cluster,oil,holiday_type,locale,locale_name,description,transferred,holiday,pred_sales
2017-08-07,2544994,2986303,5,BABY CARE,1.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.37,,,,,,0,
2017-08-08,2545027,2988085,5,BABY CARE,1.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.07,,,,,,0,
2017-08-09,2545060,2989867,5,BABY CARE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.59,,,,,,0,
2017-08-10,2545093,2991649,5,BABY CARE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,
2017-08-11,2545126,2993431,5,BABY CARE,1.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,
2017-08-12,2545159,2995213,5,BABY CARE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.77358208955224,,,,,,0,
2017-08-13,2545192,2996995,5,BABY CARE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.172686567164185,,,,,,0,
2017-08-14,2545225,2998777,5,BABY CARE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.59,,,,,,0,
2017-08-15,2545258,3000559,5,BABY CARE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,
2017-07-31,2544764,2973830,5,BEAUTY,7.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,50.21,,,,,,0,
2017-08-01,2544797,2975612,5,BEAUTY,3.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.19,,,,,,0,
2017-08-02,2544830,2977394,5,BEAUTY,9.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.6,,,,,,0,
2017-08-03,2544863,2979176,5,BEAUTY,11.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.03,,,,,,0,
2017-08-04,2544896,2980958,5,BEAUTY,12.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.57,,,,,,0,
2017-08-05,2544929,2982740,5,BEAUTY,17.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.5610447761194,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,
2017-08-06,2544962,2984522,5,BEAUTY,17.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.46253731343283,,,,,,0,
2017-08-07,2544995,2986304,5,BEAUTY,6.0,1,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.37,,,,,,0,
2017-08-08,2545028,2988086,5,BEAUTY,8.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.07,,,,,,0,
2017-08-09,2545061,2989868,5,BEAUTY,3.0,1,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.59,,,,,,0,
2017-08-10,2545094,2991650,5,BEAUTY,3.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,
2017-08-11,2545127,2993432,5,BEAUTY,5.0,1,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,
2017-08-12,2545160,2995214,5,BEAUTY,10.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.75537313432836,,,,,,0,
2017-08-13,2545193,2996996,5,BEAUTY,5.0,1,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.1544776119403,,,,,,0,
2017-08-14,2545226,2998778,5,BEAUTY,6.0,1,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.59,,,,,,0,
2017-08-15,2545259,3000560,5,BEAUTY,7.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,
2017-07-31,2544765,2973831,5,BEVERAGES,2063.0,26,Santo Domingo,Santo Domingo de los Tsachilas,D,4,50.21,,,,,,0,
2017-08-01,2544798,2975613,5,BEVERAGES,2395.0,28,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.19,,,,,,0,
2017-08-02,2544831,2977395,5,BEVERAGES,2920.0,29,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.6,,,,,,0,
2017-08-03,2544864,2979177,5,BEVERAGES,1234.0,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.03,,,,,,0,
2017-08-04,2544897,2980959,5,BEVERAGES,1774.0,9,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.57,,,,,,0,
2017-08-05,2544930,2982741,5,BEVERAGES,2164.0,9,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.55805970149254,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,
2017-08-06,2544963,2984523,5,BEVERAGES,2166.0,11,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.45955223880597,,,,,,0,
2017-08-07,2544996,2986305,5,BEVERAGES,1884.0,10,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.37,,,,,,0,
2017-08-08,2545029,2988087,5,BEVERAGES,1367.0,7,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.07,,,,,,0,
2017-08-09,2545062,2989869,5,BEVERAGES,1575.0,9,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.59,,,,,,0,
2017-08-10,2545095,2991651,5,BEVERAGES,1658.0,10,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,
2017-08-11,2545128,2993433,5,BEVERAGES,1717.0,11,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,
2017-08-12,2545161,2995215,5,BEVERAGES,1353.0,6,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.73716417910448,,,,,,0,
2017-08-13,2545194,2996997,5,BEVERAGES,1838.0,9,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.13626865671642,,,,,,0,
2017-08-14,2545227,2998779,5,BEVERAGES,1771.0,10,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.59,,,,,,0,
2017-08-15,2545260,3000561,5,BEVERAGES,1654.0,10,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,
2017-07-31,2544766,2973832,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,50.21,,,,,,0,
2017-08-01,2544799,2975614,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.19,,,,,,0,
2017-08-02,2544832,2977396,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.6,,,,,,0,
2017-08-03,2544865,2979178,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.03,,,,,,0,
2017-08-04,2544898,2980960,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.57,,,,,,0,
2017-08-05,2544931,2982742,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.55507462686568,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,
2017-08-06,2544964,2984524,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.45656716417911,,,,,,0,
2017-08-07,2544997,2986306,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.37,,,,,,0,
2017-08-08,2545030,2988088,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.07,,,,,,0,
2017-08-09,2545063,2989870,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.59,,,,,,0,
2017-08-10,2545096,2991652,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,
2017-08-11,2545129,2993434,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,
2017-08-12,2545162,2995216,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.7189552238806,,,,,,0,
2017-08-13,2545195,2996998,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.11805970149254,,,,,,0,
2017-08-14,2545228,2998780,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.59,,,,,,0,
2017-08-15,2545261,3000562,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,
2017-07-31,2544767,2973833,5,BREAD/BAKERY,343.889,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,50.21,,,,,,0,
2017-08-01,2544800,2975615,5,BREAD/BAKERY,379.656,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.19,,,,,,0,
2017-08-02,2544833,2977397,5,BREAD/BAKERY,365.026,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.6,,,,,,0,
2017-08-03,2544866,2979179,5,BREAD/BAKERY,289.485,7,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.03,,,,,,0,
2017-08-04,2544899,2980961,5,BREAD/BAKERY,345.226,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.57,,,,,,0,
2017-08-05,2544932,2982743,5,BREAD/BAKERY,384.263,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.552089552238805,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,
2017-08-06,2544965,2984525,5,BREAD/BAKERY,399.051,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.45358208955224,,,,,,0,
2017-08-07,2544998,2986307,5,BREAD/BAKERY,412.288,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.37,,,,,,0,
2017-08-08,2545031,2988089,5,BREAD/BAKERY,350.951,7,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.07,,,,,,0,
2017-08-09,2545064,2989871,5,BREAD/BAKERY,347.098,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.59,,,,,,0,
2017-08-10,2545097,2991653,5,BREAD/BAKERY,344.701,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,
2017-08-11,2545130,2993435,5,BREAD/BAKERY,312.186,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,
2017-08-12,2545163,2995217,5,BREAD/BAKERY,247.893,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.70074626865672,,,,,,0,
2017-08-13,2545196,2996999,5,BREAD/BAKERY,366.425,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.09985074626866,,,,,,0,
2017-08-14,2545229,2998781,5,BREAD/BAKERY,393.15,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.59,,,,,,0,
2017-08-15,2545262,3000563,5,BREAD/BAKERY,334.434,6,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,
2017-07-31,2544768,2973834,5,CELEBRATION,17.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,50.21,,,,,,0,
2017-08-01,2544801,2975616,5,CELEBRATION,35.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.19,,,,,,0,
2017-08-02,2544834,2977398,5,CELEBRATION,21.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.6,,,,,,0,
2017-08-03,2544867,2979180,5,CELEBRATION,22.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.03,,,,,,0,
2017-08-04,2544900,2980962,5,CELEBRATION,27.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.57,,,,,,0,
2017-08-05,2544933,2982744,5,CELEBRATION,54.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.54910447761194,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,
2017-08-06,2544966,2984526,5,CELEBRATION,22.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.45059701492537,,,,,,0,
2017-08-07,2544999,2986308,5,CELEBRATION,26.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.37,,,,,,0,
2017-08-08,2545032,2988090,5,CELEBRATION,14.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.07,,,,,,0,
2017-08-09,2545065,2989872,5,CELEBRATION,26.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.59,,,,,,0,
2017-08-10,2545098,2991654,5,CELEBRATION,29.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,
2017-08-11,2545131,2993436,5,CELEBRATION,39.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,
2017-08-12,2545164,2995218,5,CELEBRATION,23.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.68253731343284,,,,,,0,
2017-08-13,2545197,2997000,5,CELEBRATION,20.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.08164179104478,,,,,,0,
2017-08-14,2545230,2998782,5,CELEBRATION,28.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.59,,,,,,0,
2017-08-15,2545263,3000564,5,CELEBRATION,28.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,
2017-07-31,2544769,2973835,5,CLEANING,1164.0,20,Santo Domingo,Santo Domingo de los Tsachilas,D,4,50.21,,,,,,0,
2017-08-01,2544802,2975617,5,CLEANING,1128.0,16,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.19,,,,,,0,
2017-08-02,2544835,2977399,5,CLEANING,1069.0,16,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.6,,,,,,0,
2017-08-03,2544868,2979181,5,CLEANING,664.0,11,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.03,,,,,,0,
2017-08-04,2544901,2980963,5,CLEANING,865.0,10,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.57,,,,,,0,
2017-08-05,2544934,2982745,5,CLEANING,937.0,10,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.54611940298508,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,
2017-08-06,2544967,2984527,5,CLEANING,926.0,12,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.44761194029851,,,,,,0,
2017-08-07,2545000,2986309,5,CLEANING,793.0,10,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.37,,,,,,0,
2017-08-08,2545033,2988091,5,CLEANING,530.0,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.07,,,,,,0,
2017-08-09,2545066,2989873,5,CLEANING,687.0,11,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.59,,,,,,0,
2017-08-10,2545099,2991655,5,CLEANING,845.0,14,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,
2017-08-11,2545132,2993437,5,CLEANING,775.0,16,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,
2017-08-12,2545165,2995219,5,CLEANING,686.0,14,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.66432835820896,,,,,,0,
2017-08-13,2545198,2997001,5,CLEANING,927.0,16,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.0634328358209,,,,,,0,
2017-08-14,2545231,2998783,5,CLEANING,676.0,10,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.59,,,,,,0,
2017-08-15,2545264,3000565,5,CLEANING,721.0,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,
2017-07-31,2544770,2973836,5,DAIRY,592.0,7,Santo Domingo,Santo Domingo de los Tsachilas,D,4,50.21,,,,,,0,
2017-08-01,2544803,2975618,5,DAIRY,548.0,3,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.19,,,,,,0,
2017-08-02,2544836,2977400,5,DAIRY,590.0,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.6,,,,,,0,
2017-08-03,2544869,2979182,5,DAIRY,459.0,9,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.03,,,,,,0,
2017-08-04,2544902,2980964,5,DAIRY,491.0,18,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.57,,,,,,0,
2017-08-05,2544935,2982746,5,DAIRY,595.0,22,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.54313432835821,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,
2017-08-06,2544968,2984528,5,DAIRY,663.0,20,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.44462686567164,,,,,,0,
2017-08-07,2545001,2986310,5,DAIRY,599.0,20,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.37,,,,,,0,
2017-08-08,2545034,2988092,5,DAIRY,479.0,15,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.07,,,,,,0,
2017-08-09,2545067,2989874,5,DAIRY,520.0,19,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.59,,,,,,0,
2017-08-10,2545100,2991656,5,DAIRY,495.0,19,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,
2017-08-11,2545133,2993438,5,DAIRY,489.0,19,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,
2017-08-12,2545166,2995220,5,DAIRY,433.0,21,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.64611940298508,,,,,,0,
2017-08-13,2545199,2997002,5,DAIRY,572.0,23,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.04522388059702,,,,,,0,
2017-08-14,2545232,2998784,5,DAIRY,580.0,22,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.59,,,,,,0,
2017-08-15,2545265,3000566,5,DAIRY,547.0,25,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,
2017-07-31,2544771,2973837,5,DELI,246.152,6,Santo Domingo,Santo Domingo de los Tsachilas,D,4,50.21,,,,,,0,
2017-08-01,2544804,2975619,5,DELI,264.631,6,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.19,,,,,,0,
2017-08-02,2544837,2977401,5,DELI,282.108,6,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.6,,,,,,0,
2017-08-03,2544870,2979183,5,DELI,205.446,6,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.03,,,,,,0,
2017-08-04,2544903,2980965,5,DELI,246.374,61,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.57,,,,,,0,
2017-08-05,2544936,2982747,5,DELI,252.953,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.54014925373134,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,
2017-08-06,2544969,2984529,5,DELI,242.48,7,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.44164179104477,,,,,,0,
2017-08-07,2545002,2986311,5,DELI,218.783,7,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.37,,,,,,0,
2017-08-08,2545035,2988093,5,DELI,168.751,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.07,,,,,,0,
2017-08-09,2545068,2989875,5,DELI,191.371,7,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.59,,,,,,0,
2017-08-10,2545101,2991657,5,DELI,199.37,8,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,
2017-08-11,2545134,2993439,5,DELI,274.363,59,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,
2017-08-12,2545167,2995221,5,DELI,167.978,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.6279104477612,,,,,,0,
2017-08-13,2545200,2997003,5,DELI,254.995,7,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.02701492537314,,,,,,0,
2017-08-14,2545233,2998785,5,DELI,205.163,9,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.59,,,,,,0,
2017-08-15,2545266,3000567,5,DELI,194.971,6,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,
2017-07-31,2544772,2973838,5,EGGS,93.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,50.21,,,,,,0,
2017-08-01,2544805,2975620,5,EGGS,99.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.19,,,,,,0,
2017-08-02,2544838,2977402,5,EGGS,84.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.6,,,,,,0,
2017-08-03,2544871,2979184,5,EGGS,59.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.03,,,,,,0,
2017-08-04,2544904,2980966,5,EGGS,91.0,23,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.57,,,,,,0,
2017-08-05,2544937,2982748,5,EGGS,85.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.53716417910448,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,
2017-08-06,2544970,2984530,5,EGGS,97.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.43865671641791,,,,,,0,
2017-08-07,2545003,2986312,5,EGGS,83.0,1,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.37,,,,,,0,
2017-08-08,2545036,2988094,5,EGGS,72.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.07,,,,,,0,
2017-08-09,2545069,2989876,5,EGGS,78.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.59,,,,,,0,
2017-08-10,2545102,2991658,5,EGGS,69.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,
2017-08-11,2545135,2993440,5,EGGS,95.0,24,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,
2017-08-12,2545168,2995222,5,EGGS,77.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.60970149253732,,,,,,0,
2017-08-13,2545201,2997004,5,EGGS,100.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,48.00880597014925,,,,,,0,
2017-08-14,2545234,2998786,5,EGGS,85.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.59,,,,,,0,
2017-08-15,2545267,3000568,5,EGGS,68.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,
2017-07-31,2544773,2973839,5,FROZEN FOODS,82.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,50.21,,,,,,0,
2017-08-01,2544806,2975621,5,FROZEN FOODS,77.841,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.19,,,,,,0,
2017-08-02,2544839,2977403,5,FROZEN FOODS,75.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,49.6,,,,,,0,
