date,id,store_nbr,family,onpromotion,sales
2017-08-17,3002709,10,CELEBRATION,0,3.6084395498294572
2017-08-18,3004491,10,CELEBRATION,0,3.9766553609255277
2017-08-19,3006273,10,CELEBRATION,0,5.121474046641174
2017-08-20,3008055,10,CELEBRATION,0,4.132782591556575
2017-08-21,3009837,10,CELEBRATION,0,3.544440902582412
2017-08-22,3011619,10,CELEBRATION,0,4.702908380856505
2017-08-23,3013401,10,CELEBRATION,0,4.827491215302181
2017-08-24,3015183,10,CELEBRATION,0,3.5652063284622315
2017-08-25,3016965,10,CELEBRATION,0,4.069081760484483
2017-08-26,3018747,10,CELEBRATION,0,5.034465316313531
2017-08-27,3020529,10,CELEBRATION,0,4.1415572456463
2017-08-28,3022311,10,CELEBRATION,0,3.556389487696625
2017-08-29,3024093,10,CELEBRATION,0,4.733513348853691
2017-08-30,3025875,10,CELEBRATION,2,4.745845126680517
2017-08-31,3027657,10,CELEBRATION,0,3.6046051761134907
2017-08-16,3000928,10,CLEANING,30,407.72452581413245
2017-08-17,3002710,10,CLEANING,16,224.26069242374984
2017-08-18,3004492,10,CLEANING,14,94.22235425682852
2017-08-19,3006274,10,CLEANING,18,0.0
2017-08-20,3008056,10,CLEANING,15,0.0
2017-08-21,3009838,10,CLEANING,17,0.0
2017-08-22,3011620,10,CLEANING,13,0.0
2017-08-23,3013402,10,CLEANING,16,0.0
2017-08-24,3015184,10,CLEANING,16,0.0
2017-08-25,3016966,10,CLEANING,16,0.0
2017-08-26,3018748,10,CLEANING,17,0.0
2017-08-27,3020530,10,CLEANING,15,0.0
2017-08-28,3022312,10,CLEANING,14,0.0
2017-08-29,3024094,10,CLEANING,17,0.0
2017-08-30,3025876,10,CLEANING,165,0.0
2017-08-31,3027658,10,CLEANING,19,0.0
2017-08-16,3000929,10,DAIRY,106,380.6947890893684
2017-08-17,3002711,10,DAIRY,3,232.96049046481528
2017-08-18,3004493,10,DAIRY,10,231.32421700443473
2017-08-19,3006275,10,DAIRY,7,313.26098789994603
2017-08-20,3008057,10,DAIRY,9,323.3933755736729
2017-08-21,3009839,10,DAIRY,7,308.98932186539395
2017-08-22,3011621,10,DAIRY,7,311.2533981016005
2017-08-23,3013403,10,DAIRY,74,390.28650414634353
2017-08-24,3015185,10,DAIRY,7,244.93650967611265
2017-08-25,3016967,10,DAIRY,6,242.17268115699102
2017-08-26,3018749,10,DAIRY,6,305.5820221508362
2017-08-27,3020531,10,DAIRY,7,307.71580136059634
2017-08-28,3022313,10,DAIRY,5,290.0649333980076
2017-08-29,3024095,10,DAIRY,6,294.98360501918205
2017-08-30,3025877,10,DAIRY,81,368.54366495681063
2017-08-31,3027659,10,DAIRY,8,234.23475981415697
2017-08-16,3000930,10,DELI,18,244.13370420151114
2017-08-17,3002712,10,DELI,2,259.4447989801179
2017-08-18,3004494,10,DELI,37,262.83124738867997
2017-08-19,3006276,10,DELI,3,263.5757357413533
2017-08-20,3008058,10,DELI,4,263.7348858624056
2017-08-21,3009840,10,DELI,2,263.7643517710371
2017-08-22,3011622,10,DELI,1,263.76508570978274
2017-08-23,3013404,10,DELI,4,263.7594541120365
2017-08-24,3015186,10,DELI,4,263.752412363928
2017-08-25,3016968,10,DELI,37,263.74505835402897
2017-08-26,3018750,10,DELI,4,263.7376353245947
2017-08-27,3020532,10,DELI,6,263.73019716706034
2017-08-28,3022314,10,DELI,2,263.7227558213165
2017-08-29,3024096,10,DELI,2,263.7153139326963
2017-08-30,3025878,10,DELI,37,263.7078720872807
2017-08-31,3027660,10,DELI,6,263.7004304149141
2017-08-16,3000931,10,EGGS,1,42.7868447993954
2017-08-17,3002713,10,EGGS,1,44.31835028851101
2017-08-18,3004495,10,EGGS,1,44.30907083924942
2017-08-19,3006277,10,EGGS,1,44.299793332934215
2017-08-20,3008059,10,EGGS,1,44.29051776915858
2017-08-21,3009841,10,EGGS,11,44.281244147515785
2017-08-22,3011623,10,EGGS,1,44.271972467599184
2017-08-23,3013405,10,EGGS,1,44.26270272900221
2017-08-24,3015187,10,EGGS,1,44.25343493131838
2017-08-25,3016969,10,EGGS,1,44.24416907414132
2017-08-26,3018751,10,EGGS,1,44.23490515706471
2017-08-27,3020533,10,EGGS,1,44.225643179682336
2017-08-28,3022315,10,EGGS,9,44.21638314158806
2017-08-29,3024097,10,EGGS,1,44.20712504237583
2017-08-30,3025879,10,EGGS,8,44.19786888163968
2017-08-31,3027661,10,EGGS,1,44.18861465897373
2017-08-16,3000932,10,FROZEN FOODS,1,39.23831818803595
2017-08-17,3002714,10,FROZEN FOODS,0,34.25770906478016
2017-08-18,3004496,10,FROZEN FOODS,0,34.58639265026713
2017-08-19,3006278,10,FROZEN FOODS,10,29.68175239803417
2017-08-20,3008060,10,FROZEN FOODS,0,30.651399929577934
2017-08-21,3009842,10,FROZEN FOODS,0,26.845262264063848
2017-08-22,3011624,10,FROZEN FOODS,0,27.389925558277426
2017-08-23,3013406,10,FROZEN FOODS,0,24.438605471243804
2017-08-24,3015188,10,FROZEN FOODS,1,24.575613085490158
2017-08-25,3016970,10,FROZEN FOODS,0,22.244778824381235
2017-08-26,3018752,10,FROZEN FOODS,14,22.09841821578983
2017-08-27,3020534,10,FROZEN FOODS,0,20.224842355143355
2017-08-28,3022316,10,FROZEN FOODS,0,19.898738446046696
2017-08-29,3024098,10,FROZEN FOODS,0,18.368144330012534
2017-08-30,3025880,10,FROZEN FOODS,8,17.936233724290414
2017-08-31,3027662,10,FROZEN FOODS,1,16.66695321075792
2017-08-16,3000933,10,GROCERY I,96,2666.902517295979
2017-08-17,3002715,10,GROCERY I,52,2666.3938503623476
2017-08-18,3004497,10,GROCERY I,45,2664.4892960898896
2017-08-19,3006279,10,GROCERY I,51,2664.2449292529172
2017-08-20,3008061,10,GROCERY I,56,2664.355425308792
2017-08-21,3009843,10,GROCERY I,50,2664.541900251914
2017-08-22,3011625,10,GROCERY I,51,2664.637441824711
2017-08-23,3013407,10,GROCERY I,46,2664.659413123225
2017-08-24,3015189,10,GROCERY I,52,2664.6499132361537
2017-08-25,3016971,10,GROCERY I,47,2664.6374611854094
2017-08-26,3018753,10,GROCERY I,54,2664.630952068047
2017-08-27,3020535,10,GROCERY I,50,2664.6294865684654
2017-08-28,3022317,10,GROCERY I,49,2664.6300865135863
2017-08-29,3024099,10,GROCERY I,44,2664.6308582881616
2017-08-30,3025881,10,GROCERY I,490,2664.6312171765117
2017-08-31,3027663,10,GROCERY I,63,2664.631235885435
2017-08-16,3000934,10,GROCERY II,0,5.03953355889597
2017-08-17,3002716,10,GROCERY II,0,3.8135886519096944
2017-08-18,3004498,10,GROCERY II,0,5.365249057676171
2017-08-19,3006280,10,GROCERY II,0,6.149580932281198
2017-08-20,3008062,10,GROCERY II,2,4.444130172485989
2017-08-21,3009844,10,GROCERY II,0,4.50568216833625
2017-08-22,3011626,10,GROCERY II,0,6.192556955118965
2017-08-23,3013408,10,GROCERY II,0,5.417313198282069
2017-08-24,3015190,10,GROCERY II,0,4.106316393594556
2017-08-25,3016972,10,GROCERY II,0,5.426775168176494
2017-08-26,3018754,10,GROCERY II,0,6.120232166498271
2017-08-27,3020536,10,GROCERY II,2,4.507833908174421
2017-08-28,3022318,10,GROCERY II,0,4.5093106294193115
2017-08-29,3024100,10,GROCERY II,0,6.063144507870259
2017-08-30,3025882,10,GROCERY II,2,5.361814484037861
2017-08-31,3027664,10,GROCERY II,0,4.122080117159193
2017-08-16,3000935,10,HARDWARE,0,0.4157838780320151
2017-08-17,3002717,10,HARDWARE,0,0.37427433482515404
2017-08-18,3004499,10,HARDWARE,0,0.37079274013199753
2017-08-19,3006281,10,HARDWARE,0,0.3699766834181575
2017-08-20,3008063,10,HARDWARE,0,0.36934834861379967
2017-08-21,3009845,10,HARDWARE,0,0.36873411564492414
2017-08-22,3011627,10,HARDWARE,0,0.36812181752380846
2017-08-23,3013409,10,HARDWARE,0,0.36751060014788267
2017-08-24,3015191,10,HARDWARE,0,0.3669004021015748
2017-08-25,3016973,10,HARDWARE,0,0.3662912175148326
2017-08-26,3018755,10,HARDWARE,0,0.3656830444122332
2017-08-27,3020537,10,HARDWARE,0,0.3650758810938441
2017-08-28,3022319,10,HARDWARE,0,0.36446972588162874
2017-08-29,3024101,10,HARDWARE,0,0.3638645771016733
2017-08-30,3025883,10,HARDWARE,0,0.363260433082937
2017-08-31,3027665,10,HARDWARE,0,0.3626572921571598
2017-08-16,3000936,10,HOME AND KITCHEN I,2,9.990824795908804
2017-08-17,3002718,10,HOME AND KITCHEN I,0,10.084713729189755
2017-08-18,3004500,10,HOME AND KITCHEN I,0,10.167624459524873
2017-08-19,3006282,10,HOME AND KITCHEN I,1,10.240715549305248
2017-08-20,3008064,10,HOME AND KITCHEN I,0,10.305023400424338
2017-08-21,3009846,10,HOME AND KITCHEN I,0,10.361475134958303
2017-08-22,3011628,10,HOME AND KITCHEN I,0,10.410900117699324
2017-08-23,3013410,10,HOME AND KITCHEN I,0,10.454040263745796
2017-08-24,3015192,10,HOME AND KITCHEN I,1,10.49155925925374
2017-08-25,3016974,10,HOME AND KITCHEN I,0,10.524050809946413
2017-08-26,3018756,10,HOME AND KITCHEN I,0,10.55204601989589
2017-08-27,3020538,10,HOME AND KITCHEN I,0,10.57601999228129
2017-08-28,3022320,10,HOME AND KITCHEN I,0,10.596397734158923
2017-08-29,3024102,10,HOME AND KITCHEN I,0,10.613559438629766
2017-08-30,3025884,10,HOME AND KITCHEN I,6,10.627845210051884
2017-08-31,3027666,10,HOME AND KITCHEN I,1,10.6395592910235
2017-08-16,3000937,10,HOME AND KITCHEN II,6,9.73532796912773
2017-08-17,3002719,10,HOME AND KITCHEN II,0,9.364845653916625
2017-08-18,3004501,10,HOME AND KITCHEN II,1,9.092925992103941
2017-08-19,3006283,10,HOME AND KITCHEN II,1,8.892834345916327
2017-08-20,3008065,10,HOME AND KITCHEN II,0,8.745088163304978
2017-08-21,3009847,10,HOME AND KITCHEN II,0,8.635489763803271
2017-08-22,3011629,10,HOME AND KITCHEN II,1,8.553692754519417
2017-08-23,3013411,10,HOME AND KITCHEN II,1,8.49215732276988
2017-08-24,3015193,10,HOME AND KITCHEN II,0,8.44538891795909
2017-08-25,3016975,10,HOME AND KITCHEN II,0,8.409383450016005
2017-08-26,3018757,10,HOME AND KITCHEN II,0,8.381222984325625
2017-08-27,3020539,10,HOME AND KITCHEN II,0,8.358781109198738
2017-08-28,3022321,10,HOME AND KITCHEN II,0,8.340508225905017
2017-08-29,3024103,10,HOME AND KITCHEN II,0,8.325275081327572
2017-08-30,3025885,10,HOME AND KITCHEN II,5,8.31225874423809
2017-08-31,3027667,10,HOME AND KITCHEN II,1,8.30085951185779
2017-08-16,3000938,10,HOME APPLIANCES,0,0.130290225224613
2017-08-17,3002720,10,HOME APPLIANCES,0,0.13015225679599304
2017-08-18,3004502,10,HOME APPLIANCES,0,0.1300144344664934
2017-08-19,3006284,10,HOME APPLIANCES,0,0.12987675808140517
2017-08-20,3008066,10,HOME APPLIANCES,0,0.1297392274861832
2017-08-21,3009848,10,HOME APPLIANCES,0,0.12960184252644597
2017-08-22,3011630,10,HOME APPLIANCES,0,0.1294646030479755
2017-08-23,3013412,10,HOME APPLIANCES,0,0.12932750889671707
2017-08-24,3015194,10,HOME APPLIANCES,0,0.12919055991877912
2017-08-25,3016976,10,HOME APPLIANCES,0,0.12905375596043306
2017-08-26,3018758,10,HOME APPLIANCES,0,0.12891709686811303
2017-08-27,3020540,10,HOME APPLIANCES,0,0.12878058248841587
2017-08-28,3022322,10,HOME APPLIANCES,0,0.1286442126681008
2017-08-29,3024104,10,HOME APPLIANCES,0,0.12850798725408932
2017-08-30,3025886,10,HOME APPLIANCES,0,0.12837190609346505
2017-08-31,3027668,10,HOME APPLIANCES,0,0.12823596903347353
2017-08-16,3000939,10,HOME CARE,15,136.32276034898365
2017-08-17,3002721,10,HOME CARE,6,130.84602989385436
2017-08-18,3004503,10,HOME CARE,8,148.51854436309225
2017-08-19,3006285,10,HOME CARE,9,178.04057637648665
2017-08-20,3008067,10,HOME CARE,10,195.28929124106975
2017-08-21,3009849,10,HOME CARE,8,188.81703695159666
2017-08-22,3011631,10,HOME CARE,7,162.214160396232
2017-08-23,3013413,10,HOME CARE,6,136.7078512463203
2017-08-24,3015195,10,HOME CARE,7,130.52864004363272
2017-08-25,3016977,10,HOME CARE,6,149.09883078548958
2017-08-26,3018759,10,HOME CARE,8,177.6111899628084
2017-08-27,3020541,10,HOME CARE,10,195.13190400036646
2017-08-28,3022323,10,HOME CARE,7,187.92832906850572
2017-08-29,3024105,10,HOME CARE,5,161.92482163461577
2017-08-30,3025887,10,HOME CARE,46,136.3675493324905
2017-08-31,3027669,10,HOME CARE,5,130.8348846086403
2017-08-16,3000940,10,LADIESWEAR,0,4.683768460485489
2017-08-17,3002722,10,LADIESWEAR,0,4.414980641928859
2017-08-18,3004504,10,LADIESWEAR,0,5.125108603959276
2017-08-19,3006286,10,LADIESWEAR,0,5.710254316384568
2017-08-20,3008068,10,LADIESWEAR,0,6.151892097145273
2017-08-21,3009850,10,LADIESWEAR,0,5.75994706117087
2017-08-22,3011632,10,LADIESWEAR,0,5.105395600107228
2017-08-23,3013414,10,LADIESWEAR,0,4.443951060433124
2017-08-24,3015196,10,LADIESWEAR,0,4.433873346597057
2017-08-25,3016978,10,LADIESWEAR,0,4.91190625339609
2017-08-26,3018760,10,LADIESWEAR,0,5.611414569614458
2017-08-27,3020542,10,LADIESWEAR,0,5.897690587207169
2017-08-28,3022324,10,LADIESWEAR,0,5.623062868812472
2017-08-29,3024106,10,LADIESWEAR,0,4.9286752579982895
2017-08-30,3025888,10,LADIESWEAR,3,4.374040942284664
2017-08-31,3027670,10,LADIESWEAR,0,4.3181697042778335
2017-08-16,3000941,10,LAWN AND GARDEN,16,0.0
2017-08-17,3002723,10,LAWN AND GARDEN,0,0.0
2017-08-18,3004505,10,LAWN AND GARDEN,0,0.0
2017-08-19,3006287,10,LAWN AND GARDEN,0,0.0
2017-08-20,3008069,10,LAWN AND GARDEN,0,0.0
2017-08-21,3009851,10,LAWN AND GARDEN,0,0.0
2017-08-22,3011633,10,LAWN AND GARDEN,0,0.0
2017-08-23,3013415,10,LAWN AND GARDEN,0,0.0
2017-08-24,3015197,10,LAWN AND GARDEN,0,0.0
2017-08-25,3016979,10,LAWN AND GARDEN,0,0.0
2017-08-26,3018761,10,LAWN AND GARDEN,0,0.0
2017-08-27,3020543,10,LAWN AND GARDEN,0,0.0
2017-08-28,3022325,10,LAWN AND GARDEN,0,0.0
2017-08-29,3024107,10,LAWN AND GARDEN,0,0.0
2017-08-30,3025889,10,LAWN AND GARDEN,0,0.0
2017-08-31,3027671,10,LAWN AND GARDEN,0,0.0
2017-08-16,3000942,10,LINGERIE,5,1.4910152566169173
2017-08-17,3002724,10,LINGERIE,0,1.5383420488270843
2017-08-18,3004506,10,LINGERIE,0,1.5323038749897542
2017-08-19,3006288,10,LINGERIE,0,1.5264799098297772
2017-08-20,3008070,10,LINGERIE,0,1.5208552819803227
2017-08-21,3009852,10,LINGERIE,0,1.515416183228139
2017-08-22,3011634,10,LINGERIE,0,1.5101497924424478
2017-08-23,3013416,10,LINGERIE,0,1.505044204947044
2017-08-24,3015198,10,LINGERIE,0,1.500088366946112
2017-08-25,3016980,10,LINGERIE,0,1.495272014642148
2017-08-26,3018762,10,LINGERIE,0,1.4905856177102461
2017-08-27,3020544,10,LINGERIE,0,1.4860203268170313
2017-08-28,3022326,10,LINGERIE,0,1.481567924894831
2017-08-29,3024108,10,LINGERIE,0,1.477220781902378
2017-08-30,3025890,10,LINGERIE,1,1.4729718128225733
2017-08-31,3027672,10,LINGERIE,0,1.4688144386656792
2017-08-16,3000943,10,"LIQUOR,WINE,BEER",10,13.266224703732288
2017-08-17,3002725,10,"LIQUOR,WINE,BEER",1,13.574505647276448
2017-08-18,3004507,10,"LIQUOR,WINE,BEER",2,13.354193245274882
2017-08-19,3006289,10,"LIQUOR,WINE,BEER",1,13.392132809934488
2017-08-20,3008071,10,"LIQUOR,WINE,BEER",0,13.300098527777372
2017-08-21,3009853,10,"LIQUOR,WINE,BEER",0,13.273847967449031
2017-08-22,3011635,10,"LIQUOR,WINE,BEER",0,13.214698974316686
2017-08-23,3013417,10,"LIQUOR,WINE,BEER",1,13.172396345918052
2017-08-24,3015199,10,"LIQUOR,WINE,BEER",0,13.121862742043051
2017-08-25,3016981,10,"LIQUOR,WINE,BEER",0,13.075738722238466
2017-08-26,3018763,10,"LIQUOR,WINE,BEER",0,13.027651227635953
2017-08-27,3020545,10,"LIQUOR,WINE,BEER",0,12.980811982233387
2017-08-28,3022327,10,"LIQUOR,WINE,BEER",0,12.933601017128698
2017-08-29,3024109,10,"LIQUOR,WINE,BEER",0,12.88683402686404
2017-08-30,3025891,10,"LIQUOR,WINE,BEER",4,12.840098889574225
2017-08-31,3027673,10,"LIQUOR,WINE,BEER",0,12.793602429943316
2017-08-16,3000944,10,MAGAZINES,0,0.5808326595923079
2017-08-17,3002726,10,MAGAZINES,0,0.546506939140388
2017-08-18,3004508,10,MAGAZINES,0,0.5433047359845149
2017-08-19,3006290,10,MAGAZINES,0,0.5426199370993299
2017-08-20,3008072,10,MAGAZINES,0,0.5421390906226891
2017-08-21,3009854,10,MAGAZINES,0,0.5416751013115945
2017-08-22,3011636,10,MAGAZINES,0,0.5412128379722598
2017-08-23,3013418,10,MAGAZINES,0,0.5407510765958325
2017-08-24,3015200,10,MAGAZINES,0,0.5402897178843249
2017-08-25,3016982,10,MAGAZINES,0,0.5398287534983367
2017-08-26,3018764,10,MAGAZINES,0,0.5393681824547918
2017-08-27,3020546,10,MAGAZINES,0,0.5389080043658023
2017-08-28,3022328,10,MAGAZINES,0,0.538448218891878
2017-08-29,3024110,10,MAGAZINES,0,0.5379888256977056
2017-08-30,3025892,10,MAGAZINES,1,0.5375298244485722
2017-08-31,3027674,10,MAGAZINES,0,0.5370712148100759
2017-08-16,3000945,10,MEATS,0,188.32530160130375
2017-08-17,3002727,10,MEATS,18,236.3248770003353
2017-08-18,3004509,10,MEATS,0,151.37100547034703
2017-08-19,3006291,10,MEATS,0,174.9408667553883
2017-08-20,3008073,10,MEATS,0,188.22185106458397
2017-08-21,3009855,10,MEATS,0,188.1572017033364
2017-08-22,3011637,10,MEATS,0,192.4223055024055
2017-08-23,3013419,10,MEATS,0,176.22382118742397
2017-08-24,3015201,10,MEATS,18,225.85635977471514
2017-08-25,3016983,10,MEATS,0,148.40499076513362
2017-08-26,3018765,10,MEATS,0,173.17164129769347
2017-08-27,3020547,10,MEATS,0,187.26712946035312
2017-08-28,3022329,10,MEATS,0,187.85369592466486
2017-08-29,3024111,10,MEATS,0,192.3499530016942
2017-08-30,3025893,10,MEATS,18,176.87133158249495
2017-08-31,3027675,10,MEATS,19,225.02751960577368
2017-08-16,3000946,10,PERSONAL CARE,19,166.47388715027697
2017-08-17,3002728,10,PERSONAL CARE,9,157.46338126660882
2017-08-18,3004510,10,PERSONAL CARE,9,148.94057479135498
2017-08-19,3006292,10,PERSONAL CARE,10,140.87907068132623
2017-08-20,3008074,10,PERSONAL CARE,9,133.25390065022157
2017-08-21,3009856,10,PERSONAL CARE,10,126.04144783624548
2017-08-22,3011638,10,PERSONAL CARE,8,119.21937365539007
2017-08-23,3013420,10,PERSONAL CARE,10,112.76654861383017
2017-08-24,3015202,10,PERSONAL CARE,8,106.66298686514196
2017-08-25,3016984,10,PERSONAL CARE,9,100.88978430965408
2017-08-26,3018766,10,PERSONAL CARE,10,95.429060044211
2017-08-27,3020548,10,PERSONAL CARE,12,90.2639009810056
2017-08-28,3022330,10,PERSONAL CARE,9,85.37830946395285
2017-08-29,3024112,10,PERSONAL CARE,10,80.75715372036085
2017-08-30,3025894,10,PERSONAL CARE,43,76.38612099443705
2017-08-31,3027676,10,PERSONAL CARE,11,72.25167321747338
2017-08-16,3000947,10,PET SUPPLIES,0,0.749590571815719
2017-08-17,3002729,10,PET SUPPLIES,0,0.6866251371387984
2017-08-18,3004511,10,PET SUPPLIES,0,0.9114959119960176
2017-08-19,3006293,10,PET SUPPLIES,0,1.0301872255826447
2017-08-20,3008075,10,PET SUPPLIES,0,1.2682736384216804
2017-08-21,3009857,10,PET SUPPLIES,0,0.8855146792521525
2017-08-22,3011639,10,PET SUPPLIES,0,0.9782916834028025
2017-08-23,3013421,10,PET SUPPLIES,0,0.7562690521458606
2017-08-24,3015203,10,PET SUPPLIES,0,0.6956568920747644
2017-08-25,3016985,10,PET SUPPLIES,0,0.9121233306992742
2017-08-26,3018767,10,PET SUPPLIES,0,1.0263786667431667
2017-08-27,3020549,10,PET SUPPLIES,0,1.2555668211615185
2017-08-28,3022331,10,PET SUPPLIES,0,0.8871131223842545
2017-08-29,3024113,10,PET SUPPLIES,0,0.9764226722245761
2017-08-30,3025895,10,PET SUPPLIES,1,0.7626979304801287
2017-08-31,3027677,10,PET SUPPLIES,0,0.7043510935634164
2017-08-16,3000948,10,PLAYERS AND ELECTRONICS,0,3.3448328373762433
2017-08-17,3002730,10,PLAYERS AND ELECTRONICS,0,3.4800807415044366
2017-08-18,3004512,10,PLAYERS AND ELECTRONICS,0,3.579610451409234
2017-08-19,3006294,10,PLAYERS AND ELECTRONICS,0,3.5692012488023233
2017-08-20,3008076,10,PLAYERS AND ELECTRONICS,0,3.5588223152708838
2017-08-21,3009858,10,PLAYERS AND ELECTRONICS,0,3.5484735627950195
2017-08-22,3011640,10,PLAYERS AND ELECTRONICS,0,3.5381549036107893
2017-08-23,3013422,10,PLAYERS AND ELECTRONICS,0,3.5278662502094615
