date,Unnamed: 0,id,store_nbr,family,sales,onpromotion,city,state,type,cluster,oil,holiday_type,locale,locale_name,description,transferred,holiday,pred_sales
2017-08-03,56135,2977724,1,BEAUTY,5.0,1,Quito,Pichincha,D,13,49.03,,,,,,0,4.389348642150772
2017-08-04,56168,2979506,1,BEAUTY,7.0,1,Quito,Pichincha,D,13,49.57,,,,,,0,4.394070112001618
2017-08-05,56201,2981288,1,BEAUTY,3.0,1,Quito,Pichincha,D,13,49.5610447761194,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,4.177854781941663
2017-08-06,56234,2983070,1,BEAUTY,2.0,1,Quito,Pichincha,D,13,49.46253731343283,,,,,,0,4.3774511672729615
2017-08-07,56267,2984852,1,BEAUTY,5.0,1,Quito,Pichincha,D,13,49.37,,,,,,0,4.368346249265369
2017-08-08,56300,2986634,1,BEAUTY,2.0,1,Quito,Pichincha,D,13,49.07,,,,,,0,4.354706677737819
2017-08-09,56333,2988416,1,BEAUTY,4.0,1,Quito,Pichincha,D,13,49.59,,,,,,0,4.359187498595042
2017-08-10,56366,2990198,1,BEAUTY,10.0,1,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,4.12021663221083
2017-08-11,56399,2991980,1,BEAUTY,1.0,1,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,4.119263586873474
2017-08-12,56432,2993762,1,BEAUTY,3.0,1,Quito,Pichincha,D,13,48.75537313432836,,,,,,0,4.320064570084936
2017-08-13,56465,2995544,1,BEAUTY,1.0,0,Quito,Pichincha,D,13,48.1544776119403,,,,,,0,2.2658004175343063
2017-08-14,56498,2997326,1,BEAUTY,6.0,1,Quito,Pichincha,D,13,47.59,,,,,,0,4.2807493449963285
2017-08-15,56531,2999108,1,BEAUTY,4.0,1,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,4.064683357304249
2017-07-31,56037,2972379,1,BEVERAGES,2414.0,24,Quito,Pichincha,D,13,50.21,,,,,,0,2112.199659944047
2017-08-01,56070,2974161,1,BEVERAGES,2627.0,26,Quito,Pichincha,D,13,49.19,,,,,,0,1818.1494151724319
2017-08-02,56103,2975943,1,BEVERAGES,2645.0,25,Quito,Pichincha,D,13,49.6,,,,,,0,2215.7652346713053
2017-08-03,56136,2977725,1,BEVERAGES,2037.0,7,Quito,Pichincha,D,13,49.03,,,,,,0,1273.0845699450228
2017-08-04,56169,2979507,1,BEVERAGES,2479.0,10,Quito,Pichincha,D,13,49.57,,,,,,0,1481.2339584003055
2017-08-05,56202,2981289,1,BEVERAGES,2093.0,7,Quito,Pichincha,D,13,49.55805970149254,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,1613.6394663383628
2017-08-06,56235,2983071,1,BEVERAGES,968.0,5,Quito,Pichincha,D,13,49.45955223880597,,,,,,0,1109.2159762032036
2017-08-07,56268,2984853,1,BEVERAGES,2086.0,7,Quito,Pichincha,D,13,49.37,,,,,,0,1618.990260511616
2017-08-08,56301,2986635,1,BEVERAGES,2418.0,7,Quito,Pichincha,D,13,49.07,,,,,,0,1139.2829739279805
2017-08-09,56334,2988417,1,BEVERAGES,2311.0,7,Quito,Pichincha,D,13,49.59,,,,,,0,1558.7133986629806
2017-08-10,56367,2990199,1,BEVERAGES,2377.0,6,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,1361.183259491232
2017-08-11,56400,2991981,1,BEVERAGES,1006.0,3,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,1320.0506536979353
2017-08-12,56433,2993763,1,BEVERAGES,1659.0,7,Quito,Pichincha,D,13,48.73716417910448,,,,,,0,1496.293312032752
2017-08-13,56466,2995545,1,BEVERAGES,803.0,5,Quito,Pichincha,D,13,48.13626865671642,,,,,,0,1080.4317963558096
2017-08-14,56499,2997327,1,BEVERAGES,2201.0,9,Quito,Pichincha,D,13,47.59,,,,,,0,1666.0607226274165
2017-08-15,56532,2999109,1,BEVERAGES,1942.0,11,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,1383.1261412313459
2017-07-31,56038,2972380,1,BOOKS,1.0,0,Quito,Pichincha,D,13,50.21,,,,,,0,0.2372425982404553
2017-08-01,56071,2974162,1,BOOKS,0.0,0,Quito,Pichincha,D,13,49.19,,,,,,0,0.3028993616903276
2017-08-02,56104,2975944,1,BOOKS,0.0,0,Quito,Pichincha,D,13,49.6,,,,,,0,-0.017348502763615724
2017-08-03,56137,2977726,1,BOOKS,0.0,0,Quito,Pichincha,D,13,49.03,,,,,,0,0.2564192265924365
2017-08-04,56170,2979508,1,BOOKS,0.0,0,Quito,Pichincha,D,13,49.57,,,,,,0,0.20956228033149593
2017-08-05,56203,2981290,1,BOOKS,0.0,0,Quito,Pichincha,D,13,49.55507462686568,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,0.04405008506622539
2017-08-06,56236,2983072,1,BOOKS,0.0,0,Quito,Pichincha,D,13,49.45656716417911,,,,,,0,0.2393428329305858
2017-08-07,56269,2984854,1,BOOKS,0.0,0,Quito,Pichincha,D,13,49.37,,,,,,0,0.13590760053086762
2017-08-08,56302,2986636,1,BOOKS,0.0,0,Quito,Pichincha,D,13,49.07,,,,,,0,0.08295636823446165
2017-08-09,56335,2988418,1,BOOKS,0.0,0,Quito,Pichincha,D,13,49.59,,,,,,0,0.21604271205216397
2017-08-10,56368,2990200,1,BOOKS,0.0,0,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,0.0923455111476192
2017-08-11,56401,2991982,1,BOOKS,0.0,0,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,0.09703700307469074
2017-08-12,56434,2993764,1,BOOKS,0.0,0,Quito,Pichincha,D,13,48.7189552238806,,,,,,0,0.18524302785958097
2017-08-13,56467,2995546,1,BOOKS,0.0,0,Quito,Pichincha,D,13,48.11805970149254,,,,,,0,0.11980202335554054
2017-08-14,56500,2997328,1,BOOKS,0.0,0,Quito,Pichincha,D,13,47.59,,,,,,0,0.1502271403419639
2017-08-15,56533,2999110,1,BOOKS,0.0,0,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,0.1510980887939528
2017-07-31,56039,2972381,1,BREAD/BAKERY,370.994,0,Quito,Pichincha,D,13,50.21,,,,,,0,350.63166990510945
2017-08-01,56072,2974163,1,BREAD/BAKERY,373.70898,0,Quito,Pichincha,D,13,49.19,,,,,,0,264.6922488656804
2017-08-02,56105,2975945,1,BREAD/BAKERY,428.186,0,Quito,Pichincha,D,13,49.6,,,,,,0,355.48580060549574
2017-08-03,56138,2977727,1,BREAD/BAKERY,282.81,7,Quito,Pichincha,D,13,49.03,,,,,,0,363.5664284355468
2017-08-04,56171,2979509,1,BREAD/BAKERY,385.044,8,Quito,Pichincha,D,13,49.57,,,,,,0,364.80227792433135
2017-08-05,56204,2981291,1,BREAD/BAKERY,271.579,6,Quito,Pichincha,D,13,49.552089552238805,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,401.09568110060246
2017-08-06,56237,2983073,1,BREAD/BAKERY,144.024,5,Quito,Pichincha,D,13,49.45358208955224,,,,,,0,299.46889019293405
2017-08-07,56270,2984855,1,BREAD/BAKERY,328.382,6,Quito,Pichincha,D,13,49.37,,,,,,0,429.22129968098983
2017-08-08,56303,2986637,1,BREAD/BAKERY,361.412,9,Quito,Pichincha,D,13,49.07,,,,,,0,337.04589644473884
2017-08-09,56336,2988419,1,BREAD/BAKERY,399.547,9,Quito,Pichincha,D,13,49.59,,,,,,0,424.0465858739127
2017-08-10,56369,2990201,1,BREAD/BAKERY,417.021,10,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,386.3830396732196
2017-08-11,56402,2991983,1,BREAD/BAKERY,145.607,8,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,355.87144926591657
2017-08-12,56435,2993765,1,BREAD/BAKERY,243.22,6,Quito,Pichincha,D,13,48.70074626865672,,,,,,0,413.19093306341586
2017-08-13,56468,2995547,1,BREAD/BAKERY,136.679,6,Quito,Pichincha,D,13,48.09985074626866,,,,,,0,310.1144095158092
2017-08-14,56501,2997329,1,BREAD/BAKERY,346.038,9,Quito,Pichincha,D,13,47.59,,,,,,0,457.1555265086068
2017-08-15,56534,2999111,1,BREAD/BAKERY,329.54102,8,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,328.89925947571226
2017-07-31,56040,2972382,1,CELEBRATION,3.0,0,Quito,Pichincha,D,13,50.21,,,,,,0,14.478241949888346
2017-08-01,56073,2974164,1,CELEBRATION,11.0,0,Quito,Pichincha,D,13,49.19,,,,,,0,14.334613732555582
2017-08-02,56106,2975946,1,CELEBRATION,7.0,0,Quito,Pichincha,D,13,49.6,,,,,,0,14.32893579012639
2017-08-03,56139,2977728,1,CELEBRATION,10.0,0,Quito,Pichincha,D,13,49.03,,,,,,0,14.229077481222909
2017-08-04,56172,2979510,1,CELEBRATION,24.0,0,Quito,Pichincha,D,13,49.57,,,,,,0,14.236345248881086
2017-08-05,56205,2981292,1,CELEBRATION,12.0,0,Quito,Pichincha,D,13,49.54910447761194,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,13.395483967895633
2017-08-06,56238,2983074,1,CELEBRATION,2.0,0,Quito,Pichincha,D,13,49.45059701492537,,,,,,0,14.135985878732093
2017-08-07,56271,2984856,1,CELEBRATION,18.0,0,Quito,Pichincha,D,13,49.37,,,,,,0,14.084106978531121
2017-08-08,56304,2986638,1,CELEBRATION,11.0,0,Quito,Pichincha,D,13,49.07,,,,,,0,14.011302966420446
2017-08-09,56337,2988420,1,CELEBRATION,12.0,0,Quito,Pichincha,D,13,49.59,,,,,,0,14.017687486081451
2017-08-10,56370,2990202,1,CELEBRATION,17.0,0,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,13.078741758913234
2017-08-11,56403,2991984,1,CELEBRATION,4.0,0,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,13.061456855097916
2017-08-12,56436,2993766,1,CELEBRATION,3.0,0,Quito,Pichincha,D,13,48.68253731343284,,,,,,0,13.800406919653714
2017-08-13,56469,2995548,1,CELEBRATION,1.0,0,Quito,Pichincha,D,13,48.08164179104478,,,,,,0,13.699644484258247
2017-08-14,56502,2997330,1,CELEBRATION,4.0,0,Quito,Pichincha,D,13,47.59,,,,,,0,13.60960714329823
2017-08-15,56535,2999112,1,CELEBRATION,21.0,0,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,12.770884372571512
2017-07-31,56041,2972383,1,CLEANING,678.0,17,Quito,Pichincha,D,13,50.21,,,,,,0,506.8798326583171
2017-08-01,56074,2974165,1,CLEANING,867.0,18,Quito,Pichincha,D,13,49.19,,,,,,0,563.5758365943022
2017-08-02,56107,2975947,1,CLEANING,942.0,17,Quito,Pichincha,D,13,49.6,,,,,,0,598.0319353443451
2017-08-03,56140,2977729,1,CLEANING,622.0,7,Quito,Pichincha,D,13,49.03,,,,,,0,389.67894978459424
2017-08-04,56173,2979511,1,CLEANING,729.0,10,Quito,Pichincha,D,13,49.57,,,,,,0,466.46982600304403
2017-08-05,56206,2981293,1,CLEANING,442.0,10,Quito,Pichincha,D,13,49.54611940298508,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,409.1727993150955
2017-08-06,56239,2983075,1,CLEANING,233.0,6,Quito,Pichincha,D,13,49.44761194029851,,,,,,0,421.26562236512507
2017-08-07,56272,2984857,1,CLEANING,741.0,10,Quito,Pichincha,D,13,49.37,,,,,,0,496.04540565874754
2017-08-08,56305,2986639,1,CLEANING,767.0,11,Quito,Pichincha,D,13,49.07,,,,,,0,518.3476736743908
2017-08-09,56338,2988421,1,CLEANING,651.0,10,Quito,Pichincha,D,13,49.59,,,,,,0,509.65633600724584
2017-08-10,56371,2990203,1,CLEANING,696.0,13,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,492.0537377325072
2017-08-11,56404,2991985,1,CLEANING,341.0,7,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,391.8152318256193
2017-08-12,56437,2993767,1,CLEANING,351.0,8,Quito,Pichincha,D,13,48.66432835820896,,,,,,0,480.1102701909391
2017-08-13,56470,2995549,1,CLEANING,169.0,5,Quito,Pichincha,D,13,48.0634328358209,,,,,,0,425.44808196484746
2017-08-14,56503,2997331,1,CLEANING,571.0,11,Quito,Pichincha,D,13,47.59,,,,,,0,530.4374581038669
2017-08-15,56536,2999113,1,CLEANING,703.0,10,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,446.32279869548796
2017-07-31,56042,2972384,1,DAIRY,727.0,7,Quito,Pichincha,D,13,50.21,,,,,,0,714.8418079324914
2017-08-01,56075,2974166,1,DAIRY,668.0,3,Quito,Pichincha,D,13,49.19,,,,,,0,665.7061142600999
2017-08-02,56108,2975948,1,DAIRY,941.0,3,Quito,Pichincha,D,13,49.6,,,,,,0,685.6948038635618
2017-08-03,56141,2977730,1,DAIRY,529.0,12,Quito,Pichincha,D,13,49.03,,,,,,0,714.4612466409
2017-08-04,56174,2979512,1,DAIRY,767.0,20,Quito,Pichincha,D,13,49.57,,,,,,0,759.8716791507703
2017-08-05,56207,2981294,1,DAIRY,624.0,21,Quito,Pichincha,D,13,49.54313432835821,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,672.2108301615692
2017-08-06,56240,2983076,1,DAIRY,312.0,14,Quito,Pichincha,D,13,49.44462686567164,,,,,,0,489.96571428566654
2017-08-07,56273,2984858,1,DAIRY,717.0,18,Quito,Pichincha,D,13,49.37,,,,,,0,806.1558756181071
2017-08-08,56306,2986640,1,DAIRY,569.0,20,Quito,Pichincha,D,13,49.07,,,,,,0,791.3600201585564
2017-08-09,56339,2988422,1,DAIRY,789.0,17,Quito,Pichincha,D,13,49.59,,,,,,0,784.3148790617503
2017-08-10,56372,2990204,1,DAIRY,736.0,21,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,737.9447127351766
2017-08-11,56405,2991986,1,DAIRY,343.0,14,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,687.869024182288
2017-08-12,56438,2993768,1,DAIRY,526.0,19,Quito,Pichincha,D,13,48.64611940298508,,,,,,0,728.7890938047044
2017-08-13,56471,2995550,1,DAIRY,266.0,15,Quito,Pichincha,D,13,48.04522388059702,,,,,,0,522.464637977323
2017-08-14,56504,2997332,1,DAIRY,699.0,23,Quito,Pichincha,D,13,47.59,,,,,,0,851.8260446686746
2017-08-15,56537,2999114,1,DAIRY,602.0,19,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,744.606058192265
2017-07-31,56043,2972385,1,DELI,189.11,6,Quito,Pichincha,D,13,50.21,,,,,,0,130.89718713414098
2017-08-01,56076,2974167,1,DELI,133.588,5,Quito,Pichincha,D,13,49.19,,,,,,0,104.04409797149395
2017-08-02,56109,2975949,1,DELI,150.745,5,Quito,Pichincha,D,13,49.6,,,,,,0,128.74810818383153
2017-08-03,56142,2977731,1,DELI,106.929,3,Quito,Pichincha,D,13,49.03,,,,,,0,116.16326336766515
2017-08-04,56175,2979513,1,DELI,170.185,52,Quito,Pichincha,D,13,49.57,,,,,,0,175.60127212321507
2017-08-05,56208,2981295,1,DELI,104.168,6,Quito,Pichincha,D,13,49.54014925373134,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,137.28448478666982
2017-08-06,56241,2983077,1,DELI,60.289,1,Quito,Pichincha,D,13,49.44164179104477,,,,,,0,97.95278333195347
2017-08-07,56274,2984859,1,DELI,138.907,4,Quito,Pichincha,D,13,49.37,,,,,,0,136.00954470575104
2017-08-08,56307,2986641,1,DELI,130.678,4,Quito,Pichincha,D,13,49.07,,,,,,0,104.73253068876963
2017-08-09,56340,2988423,1,DELI,123.496,6,Quito,Pichincha,D,13,49.59,,,,,,0,129.54029817601355
2017-08-10,56373,2990205,1,DELI,139.761,7,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,125.46000473445869
2017-08-11,56406,2991987,1,DELI,64.302,35,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,155.93738437910494
2017-08-12,56439,2993769,1,DELI,99.488,3,Quito,Pichincha,D,13,48.6279104477612,,,,,,0,131.04860033503513
2017-08-13,56472,2995551,1,DELI,47.77,4,Quito,Pichincha,D,13,48.02701492537314,,,,,,0,102.6290849561843
2017-08-14,56505,2997333,1,DELI,154.578,7,Quito,Pichincha,D,13,47.59,,,,,,0,140.43170224383323
2017-08-15,56538,2999115,1,DELI,116.402,5,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,110.3917654377296
2017-07-31,56044,2972386,1,EGGS,149.0,0,Quito,Pichincha,D,13,50.21,,,,,,0,155.20380825432716
2017-08-01,56077,2974168,1,EGGS,161.0,0,Quito,Pichincha,D,13,49.19,,,,,,0,119.42756815887174
2017-08-02,56110,2975950,1,EGGS,160.0,0,Quito,Pichincha,D,13,49.6,,,,,,0,142.29432645948276
2017-08-03,56143,2977732,1,EGGS,120.0,0,Quito,Pichincha,D,13,49.03,,,,,,0,136.9531252106698
2017-08-04,56176,2979514,1,EGGS,143.0,27,Quito,Pichincha,D,13,49.57,,,,,,0,160.25289277311794
2017-08-05,56209,2981296,1,EGGS,155.0,0,Quito,Pichincha,D,13,49.53716417910448,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,138.2214466433673
2017-08-06,56242,2983078,1,EGGS,47.0,0,Quito,Pichincha,D,13,49.43865671641791,,,,,,0,113.60598463352679
2017-08-07,56275,2984860,1,EGGS,152.0,0,Quito,Pichincha,D,13,49.37,,,,,,0,155.14390943137977
2017-08-08,56308,2986642,1,EGGS,130.0,0,Quito,Pichincha,D,13,49.07,,,,,,0,119.6516306377859
2017-08-09,56341,2988424,1,EGGS,134.0,0,Quito,Pichincha,D,13,49.59,,,,,,0,142.0187146883362
2017-08-10,56374,2990206,1,EGGS,114.0,0,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,122.62542234909475
2017-08-11,56407,2991988,1,EGGS,86.0,24,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,141.3720864052398
2017-08-12,56440,2993770,1,EGGS,113.0,0,Quito,Pichincha,D,13,48.60970149253732,,,,,,0,153.05241174072984
2017-08-13,56473,2995552,1,EGGS,60.0,0,Quito,Pichincha,D,13,48.00880597014925,,,,,,0,113.68845439598482
2017-08-14,56506,2997334,1,EGGS,170.0,0,Quito,Pichincha,D,13,47.59,,,,,,0,155.14050718749792
2017-08-15,56539,2999116,1,EGGS,131.0,0,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,105.3260102708322
2017-07-31,56045,2972387,1,FROZEN FOODS,158.354,2,Quito,Pichincha,D,13,50.21,,,,,,0,91.18320756936203
2017-08-01,56078,2974169,1,FROZEN FOODS,144.126,1,Quito,Pichincha,D,13,49.19,,,,,,0,94.30543729826097
2017-08-02,56111,2975951,1,FROZEN FOODS,200.899,2,Quito,Pichincha,D,13,49.6,,,,,,0,97.54562940061955
2017-08-03,56144,2977733,1,FROZEN FOODS,132.185,1,Quito,Pichincha,D,13,49.03,,,,,,0,91.6343844485237
2017-08-04,56177,2979515,1,FROZEN FOODS,143.0,1,Quito,Pichincha,D,13,49.57,,,,,,0,91.33041414381935
2017-08-05,56210,2981297,1,FROZEN FOODS,155.597,1,Quito,Pichincha,D,13,49.53417910447761,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,104.95007977263492
2017-08-06,56243,2983079,1,FROZEN FOODS,40.0,1,Quito,Pichincha,D,13,49.435671641791046,,,,,,0,89.16484363381896
2017-08-07,56276,2984861,1,FROZEN FOODS,136.719,0,Quito,Pichincha,D,13,49.37,,,,,,0,84.2826978368515
2017-08-08,56309,2986643,1,FROZEN FOODS,134.287,1,Quito,Pichincha,D,13,49.07,,,,,,0,86.92147442237199
2017-08-09,56342,2988425,1,FROZEN FOODS,154.309,0,Quito,Pichincha,D,13,49.59,,,,,,0,83.01391029712401
2017-08-10,56375,2990207,1,FROZEN FOODS,167.70999,1,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,99.35538084505293
2017-08-11,56408,2991989,1,FROZEN FOODS,61.0,1,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,99.08512631697884
2017-08-12,56441,2993771,1,FROZEN FOODS,107.794,1,Quito,Pichincha,D,13,48.59149253731344,,,,,,0,83.45383583234418
2017-08-13,56474,2995553,1,FROZEN FOODS,50.0,1,Quito,Pichincha,D,13,47.99059701492538,,,,,,0,81.99679898124876
2017-08-14,56507,2997335,1,FROZEN FOODS,110.0,0,Quito,Pichincha,D,13,47.59,,,,,,0,76.97094918983055
2017-08-15,56540,2999117,1,FROZEN FOODS,89.0,1,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,95.0340078235682
2017-07-31,56046,2972388,1,GROCERY I,2966.0,54,Quito,Pichincha,D,13,50.21,,,,,,0,2316.323045104861
2017-08-01,56079,2974170,1,GROCERY I,2872.0,45,Quito,Pichincha,D,13,49.19,,,,,,0,2053.6667778013357
2017-08-02,56112,2975952,1,GROCERY I,3247.0,58,Quito,Pichincha,D,13,49.6,,,,,,0,2782.6710695050083
2017-08-03,56145,2977734,1,GROCERY I,2177.0,29,Quito,Pichincha,D,13,49.03,,,,,,0,1866.9480631487504
2017-08-04,56178,2979516,1,GROCERY I,2778.0,35,Quito,Pichincha,D,13,49.57,,,,,,0,2140.1607090894386
2017-08-05,56211,2981298,1,GROCERY I,2034.0,29,Quito,Pichincha,D,13,49.531194029850745,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,2135.6660514568107
2017-08-06,56244,2983080,1,GROCERY I,1025.0,29,Quito,Pichincha,D,13,49.432686567164176,,,,,,0,1816.2235025118475
